date,value
2024-07-23,19730121.875
2024-07-24,19730559.375
2024-07-25,19731068.75
2024-07-26,19731568.75
2024-07-27,19732050.0
2024-07-28,19732512.5
2024-07-29,19733068.75
2024-07-30,19733537.5
2024-07-31,19733978.125
2024-08-01,19734415.625
2024-08-02,19734806.25
2024-08-03,19735228.125
2024-08-04,19735675.0
2024-08-05,19736162.5
2024-08-06,19736600.0
2024-08-07,19736981.25
2024-08-08,19737384.375
2024-08-09,19737790.625
2024-08-10,19738193.75
2024-08-11,19738696.875
2024-08-12,19739125.0
2024-08-13,19739590.625
2024-08-14,19740003.125
2024-08-15,19740503.125
2024-08-16,19740946.875
2024-08-17,19741412.5
2024-08-18,19741900.0
2024-08-19,19742306.25
2024-08-20,19742775.0
2024-08-21,19743234.375
2024-08-22,19743734.375
2024-08-23,19744246.875
2024-08-24,19744725.0
2024-08-25,19745140.625
2024-08-26,19745559.375
2024-08-27,19746003.125
2024-08-28,19746506.25
2024-08-29,19746918.75
2024-08-30,19747362.5
2024-08-31,19747821.875
2024-09-01,19748265.625
2024-09-02,19748787.5
2024-09-03,19749253.125
2024-09-04,19749725.0
2024-09-05,19750209.375
2024-09-06,19750662.5
2024-09-07,19751156.25
2024-09-08,19751678.125
2024-09-09,19752131.25
2024-09-10,19752559.375
2024-09-11,19752896.875
2024-09-12,19753371.875
2024-09-13,19753756.25
2024-09-14,19754190.625
2024-09-15,19754662.5
2024-09-16,19755053.125
2024-09-17,19755521.875
2024-09-18,19755953.125
2024-09-19,19756334.375
2024-09-20,19756787.5
2024-09-21,19757209.375
2024-09-22,19757634.375
2024-09-23,19758090.625
2024-09-24,19758543.75
2024-09-25,19758993.75
2024-09-26,19759400.0
2024-09-27,19759828.125
2024-09-28,19760231.25
2024-09-29,19760715.625
2024-09-30,19761143.75
2024-10-01,19761634.375
2024-10-02,19762118.75
2024-10-03,19762612.5
2024-10-04,19763140.625
2024-10-05,19763612.5
2024-10-06,19764087.5
2024-10-07,19764571.875
2024-10-08,19765093.75
2024-10-09,19765490.625
2024-10-10,19765975.0
2024-10-11,19766412.5
2024-10-12,19766859.375
2024-10-13,19767290.625
2024-10-14,19767725.0
2024-10-15,19768212.5
2024-10-16,19768653.125
2024-10-17,19769143.75
2024-10-18,19769568.75
2024-10-19,19770109.375
2024-10-20,19770650.0
2024-10-21,19771184.375
2024-10-22,19771615.625
2024-10-23,19772087.5
2024-10-24,19772546.875
